timestamp,X-coordinate,Y-coordinate,Going to ID,Speed,power consumption,Cumulative energy consumption,current consuption,Heading,Target reached,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Target reached2,Current segment,Position confidence,Battery value,Safety - Circuit Opened,Safety - Front Emergency Stops Active,Safety - Front Emergency Bumper Active,CR collision detected,Safety - Front Scanner Protective Zone Active,Safety - Front Scanner Warning Zone Active
43:57.4,-2.048826,8.045902,32,0.2977968,289,56309.38,6418,1.593623,0,299,296,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.4,-2.048826,8.045902,32,0.2977968,289,56309.38,6418,1.593623,0,299,296,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.5,-2.048826,8.045902,32,0.2977968,289,56309.38,6418,1.593623,0,299,296,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.5,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.5,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.5,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.6,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.6,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.6,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.7,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.7,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.7,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.8,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.8,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.8,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.9,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.9,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:57.9,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.0,-2.056157,8.239853,32,0.2663154,287,56353.5,6383,1.600884,0,299,233,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.0,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.0,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.1,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.1,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.1,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.1,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.2,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.2,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.2,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.3,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.3,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.3,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.4,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.4,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.4,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.5,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.5,-2.071563,8.351585,32,0.1982476,292,56396.89,6474,1.717209,0,299,97,0,12,99,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.5,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.6,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.6,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.6,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.7,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.7,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.7,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.7,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.8,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.8,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.8,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.9,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.9,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:58.9,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.0,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.0,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.0,-2.090884,8.426049,32,0.1646391,283,56438.34,6285,1.898731,0,299,30,0,12,97,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.1,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.1,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.1,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.2,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.2,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.2,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.3,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.3,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.3,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.3,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.4,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.4,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.4,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.5,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.5,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.5,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.6,-2.120824,8.499416,32,0.09359327,283,56480.91,6293,2.157225,0,268,-81,0,12,94,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.6,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.6,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.7,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.7,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.7,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.8,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.8,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.8,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.9,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.9,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.9,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
43:59.9,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.0,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.0,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.0,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.1,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.1,-2.146818,8.521291,32,0.07189664,288,56522.26,6402,2.553931,0,240,-96,0,12,76,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.1,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.2,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.2,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.2,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.3,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.3,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.3,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.4,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.4,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.4,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.5,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.5,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.5,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.5,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.6,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.6,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.6,-2.18533,8.557843,32,0.06338818,280,56565.47,6224,2.840117,0,236,-109,0,12,69,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.7,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.7,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.7,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.8,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.8,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.8,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.8,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.9,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.9,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:00.9,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.0,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.0,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.0,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.1,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.1,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.1,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.2,-2.193538,8.529674,32,0.07870344,289,56606.93,6415,3.090784,0,244,-87,0,12,35,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.2,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.2,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.3,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.3,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.3,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.4,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.4,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.4,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.4,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.5,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.5,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.5,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.6,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.6,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.6,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.7,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.7,-2.199293,8.478676,32,0,248,56646.64,5480,-2.968524,0,0,0,0,12,19,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.7,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.8,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.8,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.8,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.9,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.9,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:01.9,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.0,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.0,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.0,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.1,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.1,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.1,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.1,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.2,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.2,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.2,-2.2078,8.453564,32,0,239,56683.4,5282,-2.968524,0,0,0,0,12,17,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.3,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.3,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.3,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.4,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.4,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.4,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.5,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.5,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:02.5,-2.202102,8.430163,32,0,250,56719.18,5530,-2.968524,0,0,0,0,12,12,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
